elapsed_seconds,kind,label,loss,lr,step
480.60241627693176,training,sce_r1_s3,0.8561353087425232,3e-07,25000
24.60853600502014,training,sce_r2_s0,4.024250030517578,3.0000000000000004e-08,1
34.051308393478394,training,sce_r2_s0,1.3319058418273926,1.5e-05,500
43.31849670410156,training,sce_r2_s0,1.2012550830841064,3e-05,1000
52.42872643470764,training,sce_r2_s0,1.0967661142349243,2.9968205010093264e-05,1500
61.567994356155396,training,sce_r2_s0,1.0400470495224,2.9872956191401087e-05,2000
70.67125868797302,training,sce_r2_s0,1.0133662223815918,2.971466141398797e-05,2500
79.7793083190918,training,sce_r2_s0,0.9904077649116516,2.9493998520392662e-05,3000
88.91196799278259,training,sce_r2_s0,0.9568525552749634,2.921191242300232e-05,3500
98.09643745422363,training,sce_r2_s0,0.9748815298080444,2.8869611057792606e-05,4000
107.35353088378906,training,sce_r2_s0,0.9648006558418274,2.846856021176042e-05,4500
116.51095342636108,training,sce_r2_s0,0.9245450496673584,2.8010477246198918e-05,5000
125.72473382949829,training,sce_r2_s0,0.992523729801178,2.74973237426928e-05,5500
134.92610096931458,training,sce_r2_s0,0.9183534383773804,2.6931297103324846e-05,6000
144.18308925628662,training,sce_r2_s0,0.9741621613502502,2.6314821141062815e-05,6500
153.3357002735138,training,sce_r2_s0,0.9481993317604065,2.565053570062023e-05,7000
162.48487210273743,training,sce_r2_s0,0.9010026454925537,2.4941285354236023e-05,7500
171.56791305541992,training,sce_r2_s0,0.9224641919136047,2.4190107220779503e-05,8000
180.7569453716278,training,sce_r2_s0,0.9227901101112366,2.3400217960341093e-05,8500
189.83750557899475,training,sce_r2_s0,0.9206610918045044,2.2575e-05,9000
198.98792457580566,training,sce_r2_s0,0.9226592183113098,2.171798704975217e-05,9500
208.15172219276428,training,sce_r2_s0,0.9207243323326111,2.0832848970621583e-05,10000
217.29364824295044,training,sce_r2_s0,0.9597523212432861,1.992337605975195e-05,10500
